ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ukbench00819.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3511.65317969,-131.967536602,1242.59323438,1155.50674219,-47.0916730918,34.6221106999,61.9529210696,433.749774153,347.21641868,1432.34700781,1450.74646094,587.261046038,416.386030435,82.1652908607,43.0112449462,61.2814144395,211.472049613,192.050690683,513.99044332,597.192291225,1259.37809375,1264.03635937,388.1302522,520.645435508,200.524341581,250.912482654,133.091891206,62.6793488713,31.1929917387,90.2129681712,57.7897332423,114.881666574,189.846798461,443.469165432,-14.4087149045,3275.13127344,-192.138451145,404.340542588,183.851355562,98.0162749111,-125.236198871,91.2251859955,53.4172442189,5.76683427798,-114.847416683,-128.675870961,229.901793495,69.9653866658,144.645068252,107.620137169,224.905089717,36.7639332928,-120.083398704,-109.94974968,-111.847169702,59.894440499,106.27015703,49.9354555185,83.5965642505,89.3982271504,-9.78295544869,50.6965103679,75.34319613,40.294509835
1,2048.58198438,0.113539519127,2050.59166406,2050.29521875,0.0768479257792,-0.537683452304,-0.323333194833,0.883920001359,-0.0335672404268,2049.13125,2049.41678906,0.0533321453504,-0.15035898588,-0.512968096949,0.411525098107,0.483902322647,0.621143588827,-0.29525066507,-0.910758216392,-0.763954832128,2048.83480469,2049.12034375,-0.193153123703,-0.486519473784,0.302191176705,-0.411525098107,0.404288718072,-0.222715778208,-0.570801708425,-0.584673789639,-0.449386202434,-0.411525098107,-0.123877534467,-1.02420292609,-0.690177776766,2048.28553906,0.27823571047,0.547759513455,0.36002478818,0.20961849072,0.444748700823,-0.383150825239,0.648598513991,-0.220402098994,-0.0681831511435,0.412164704935,-0.201906607387,-1.21841697788,-0.424238742608,-0.614082393777,-0.823050196214,0.735497899768,0.428412383792,0.216470614965,0.267627287181,0.205696605584,0.242358205525,0.621143588827,0.541735934123,0.226889419392,0.381166806308,-1.03292403797,-0.496595534936,-0.324316439371
2,2048.73557812,0.143504173274,2057.54119531,2058.419625,1.13905290201,-0.679585574251,-0.40866531031,-1.67779334432,-2.31338269666,2056.94846875,2058.56247656,-2.20354935748,-1.82730927119,-0.89281732819,0.52013228028,0.611610858412,-0.101011308547,-1.17062531951,-2.78838840708,-2.19460596337,2057.82689844,2059.44090625,-1.47316176578,-1.77264234493,-0.415510287824,-0.52013228028,-0.718046734095,-0.281493561648,-0.721444197587,-0.540343341027,-0.0351437891168,-0.52013228028,-1.19849427684,-2.45222791918,0.112237752454,2049.61400781,-0.344525212901,-1.62312641806,-0.586883418427,-0.621143588827,1.09496571878,0.19390915948,0.123581472236,0.173152082299,0.592001172083,-0.1752504989,-1.14127586911,0.198140809154,-1.01574606215,0.452885597059,-1.04026456056,0.233414811411,0.061931524699,0.725321565883,0.0937880064332,-0.219562036949,-0.0394126574234,-0.101011308547,0.440237727809,-0.672320975808,0.237292179708,0.167975667111,0.530069647384,-1.45183178929
ukbench00820.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2687.95657812,0.0,0.0,0.0,0.0,254.198509361,1302.29007031,1308.25546094,363.759365923,68.8094684151,0.0,0.0,0.0,0.0,-106.036688809,339.348625625,338.545560386,2584.89767188,3760.0028125,355.202153811,336.243751785,61.9643421358,163.892845141,0.0,0.0,0.0,0.0,9.14195159545,162.038209016,66.426501956,58.8743281268,0.0,3760.0028125,0.0,0.0,-114.242324815,164.830485306,-23.0813684004,13.4165149418,0.0,-36.7832466134,-50.3961944322,-25.1775876711,156.328559301,0.0,0.0,0.0,0.0,-3.95791531324,-37.9002515058,-127.364290861,-104.761645734,5.47136095712,0.0,0.0,0.0,0.0,-47.6679723222,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2047.14338281,0.0,0.0,0.0,0.0,-1.07897040212,2046.86875,2045.40833594,-0.510594334648,0.336160487904,0.0,0.0,0.0,0.0,0.0895840528928,-0.164608688216,-0.0242663710489,2047.14338281,2048.0,0.101786636552,0.424238742608,-1.10942669418,1.44419378504,0.0,0.0,0.0,0.0,0.450369446973,0.411525098107,0.459946856413,-1.25699476545,0.0,2048.0,0.0,0.0,0.997181324411,0.201906607387,-0.284179573008,-0.811563209032,0.0,0.720944973644,-0.377248405272,0.202900933381,0.201906607387,0.0,0.0,0.0,0.0,0.309763513248,0.496595534936,-0.900811842517,0.511151297939,0.739206416704,0.0,0.0,0.0,0.0,0.322499640362,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2043.15797656,0.0,0.0,0.0,0.0,1.15170077126,2039.05153125,2038.45880469,1.62560933317,-0.0546669262561,0.0,0.0,0.0,0.0,0.214489248196,1.42921725858,2.48475582726,2043.15797656,2048.0,2.11123430607,1.01574606215,-0.604765880899,0.939253252013,0.0,0.0,0.0,0.0,1.07831026809,0.52013228028,0.682595933334,-0.431009488514,0.0,2048.0,0.0,0.0,-0.909342565736,1.14127586911,-0.892020170679,0.131977634781,0.0,-0.769541852632,-1.15498829538,0.765531380817,1.14127586911,0.0,0.0,0.0,0.0,0.448875125245,-0.530069647384,-1.59026993674,-1.03470298967,1.41383807476,0.0,0.0,0.0,0.0,-0.47568852857,0.0,0.0,0.0
ukbench00821.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2656.48764062,0.0,0.0,0.0,0.0,261.87510018,1358.78032031,1389.71346094,294.641674505,42.8627516713,0.0,0.0,0.0,0.0,-71.7186616927,321.037679781,260.459615338,2735.04602344,3760.0028125,335.139172407,313.064992538,76.8680641633,167.562022229,0.0,0.0,0.0,0.0,21.4615165822,162.22280808,72.2704650927,35.431614246,0.0,3760.0028125,0.0,0.0,-105.932468916,171.160759328,-14.4195099196,9.1259252516,0.0,-38.602157678,-16.0193829519,-14.1683365134,143.205215394,0.0,0.0,0.0,0.0,2.95643868313,7.47443054505,-84.1141711966,-55.1261786106,16.7473703518,0.0,0.0,0.0,0.0,-42.059416718,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2196.17998438,0.0,0.0,0.0,0.0,-23.0241243858,2397.95508594,2410.83508594,-19.2650551155,-5.59746891824,0.0,0.0,0.0,0.0,11.9080435009,-36.4788254205,-16.1127937674,2217.26229688,2048.0,-45.5099288965,-39.4000345214,-16.909979551,-20.3035437072,0.0,0.0,0.0,0.0,-4.69129961951,-24.2323118476,-17.1048198629,-6.55478640343,0.0,2048.0,0.0,0.0,14.3628253981,-25.8861241233,-6.40660959095,-4.8500937736,0.0,0.236998694473,-10.6650622715,-7.73168140874,-22.3688810811,0.0,0.0,0.0,0.0,-4.72217728669,-11.2451313514,-2.05812960261,-1.2573070637,-1.7642759845,0.0,0.0,0.0,0.0,6.88654301363,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2019.75164063,0.0,0.0,0.0,0.0,7.53854564412,1980.29689844,1979.03255469,8.43181274043,1.22798078738,0.0,0.0,0.0,0.0,-2.61659405105,8.86873896873,6.48170402139,2016.32320312,2048.0,10.8421985439,7.49202952814,2.59817202599,6.23706850909,0.0,0.0,0.0,0.0,1.59943675941,5.70186049126,3.21506854312,0.298924795473,0.0,2048.0,0.0,0.0,-4.52036700919,5.38375082807,1.52536046693,0.0217051053612,0.0,-1.57533117056,1.15345540929,0.427327478111,5.39882656562,0.0,0.0,0.0,0.0,1.30518003084,1.37938771275,-1.50137204193,-1.66960610553,-0.0308027126352,0.0,0.0,0.0,0.0,-2.12835446713,0.0,0.0,0.0
ukbench00822.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,3152.06692187,0.0,0.0,0.0,0.0,-236.311385569,1019.86578125,1037.06116406,191.214524177,206.871206491,0.0,0.0,0.0,0.0,338.803289945,229.654831831,181.618028439,3048.70914844,3760.0028125,-205.306896653,258.75859627,99.5518521713,65.8109805522,0.0,0.0,0.0,0.0,-129.625066932,200.640598987,82.2128300684,173.06105689,0.0,3760.0028125,0.0,0.0,346.144162924,198.198114058,67.6971167478,-15.2417187084,0.0,95.5794218443,85.5068081383,42.8603480402,88.1613277017,0.0,0.0,0.0,0.0,-104.008431632,92.3284213043,4.40749788993,0.326025576946,-6.72436403726,0.0,0.0,0.0,0.0,92.3315552857,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2050.90992187,0.0,0.0,0.0,0.0,1.54629940814,2063.15340625,2063.1425,-1.19349316579,-0.910758216392,0.0,0.0,0.0,0.0,-1.79494674577,-0.973038947568,0.556248782301,2052.07389062,2048.0,0.463512847309,-1.59880065458,-0.699620394822,-0.830762079546,0.0,0.0,0.0,0.0,0.0868475071265,-0.838473962879,-0.159620248028,-0.98311500872,0.0,2048.0,0.0,0.0,-1.81490993986,-0.830762079547,-0.534075750325,-0.0681831511435,0.0,-0.371078958786,0.856824767584,0.031750441417,-0.411525098107,0.0,0.0,0.0,0.0,0.187209261165,-0.674049754591,1.49741329425,0.832485133068,0.8526511264,0.0,0.0,0.0,0.0,-1.09457380816,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2051.67789062,0.0,0.0,0.0,0.0,1.15693536448,2062.14015625,2064.63259375,-0.0349698809904,-2.78838840708,0.0,0.0,0.0,0.0,-2.72037944464,-3.54528468986,-0.281512466456,2053.14904687,2048.0,0.585840317684,-5.29528325252,-0.538527366889,0.722154897374,0.0,0.0,0.0,0.0,2.38072436486,2.48457435531,-1.93986117546,-1.24257269755,0.0,2048.0,0.0,0.0,-2.29388984989,0.722154897374,1.06308918001,0.592001172083,0.0,-1.00185350985,0.123863049398,0.385862378799,-0.52013228028,0.0,0.0,0.0,0.0,0.236616382201,0.504416769915,0.908038416268,-0.42131317956,1.07767758685,0.0,0.0,0.0,0.0,-1.38344702035,0.0,0.0,0.0
ukbench00823.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,2891.09428125,1856.52714844,465.066728317,0.0,0.0,117.864302089,659.529782164,2082.98707031,2085.71297656,789.243129858,532.622874311,-165.19398643,0.0,0.0,-6.78575022566,-117.217838313,359.062128042,825.097829485,1905.33069531,2796.64251562,713.58468399,301.244345612,-298.326840099,-68.728353976,-19.8662850165,0.0,0.0,63.6943466178,-189.340361897,-83.8387066085,-280.009664799,455.100222366,508.426893488,3758.28516406,1.68464430441,119.117750188,-140.993471029,-83.337091687,-59.1479789204,65.0852371241,-8.99263965402,23.0618005588,152.658687635,-18.2213892665,-94.3932365409,-128.28104266,-1.58690023546,1.4281724804,-43.7241908826,-157.169126064,127.194555769,34.9548750692,14.2671818999,90.6085507166,-44.1562302156,-1.21456085785,0.954274342668,84.4524578848,50.0370717016,14.1722823223,-0.657315599659,0.335096586782
1,2048.0,0.0,2056.79520313,2062.06578125,-5.03323956044,0.0,0.0,-0.537683452304,-11.7176498123,2058.25561719,2057.67363281,-12.1592317323,-8.32262640615,1.19519982009,0.0,0.0,0.411525098107,-0.667336503112,-4.13017283749,-12.2035686108,2062.64776562,2056.78429688,-12.3652650817,-2.05744122182,5.00492416187,0.411525098107,-0.257871414394,0.0,0.0,-0.222715778208,1.79522913148,3.52495492557,7.14272565859,-8.312550345,-5.06169649279,2048.0,0.0,-0.475402721128,0.849489857508,3.93648002368,1.47405761691,-0.594928405225,-0.105534454072,-0.430847930851,-0.759968161976,1.35107547973,3.30762455152,1.26447540932,0.0,0.0,0.0,2.80874010308,-1.17309015193,-0.421481092754,0.0457515448608,-0.59075476404,0.53546009685,0.0,0.0,-1.14772369694,-0.559666617249,0.522117621289,0.0,0.0
2,2048.0,0.0,2044.07904688,2043.2219375,2.78433188045,0.0,0.0,-0.679585574251,3.87136077127,2044.67177344,2043.93619531,2.89984511435,3.65451148411,-0.480298389782,0.0,0.0,0.52013228028,-0.177409919859,2.20570388344,3.59735902946,2043.95751562,2046.57148437,4.79094577801,1.55092119972,-2.44244599331,0.52013228028,-0.149119010479,0.0,0.0,-0.281493561648,-0.482997322108,-1.74734372039,-2.95206664285,1.3517994918,0.823140728491,2048.0,0.0,0.0773107085248,0.266225271442,-1.22721144011,0.0842228067381,1.04988396942,0.408187855849,0.461090824774,0.759011046052,-0.710046485879,0.636219326373,-0.205630900839,0.0,0.0,-1.60777467769e-13,-0.186569764252,1.59321803735,1.44914946183,0.911921141827,0.0960694319629,-0.0870773296712,0.0,0.0,0.186644561037,0.644007655471,-0.0849075561439,0.0,0.0
ukbench00824.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3751.92814844,2167.45803125,7.66303983269,0.0,0.0,-6.53043222345,122.378307398,1963.76046094,2157.5095,148.000630833,147.744063827,4.95056873034,0.0,0.0,-3.2805279987,92.8841740754,182.83612371,91.2666580034,2388.80623437,3747.41073437,157.261346839,166.102683323,78.1338080677,133.788735156,1.84712434768,0.0,0.0,-0.845824323517,39.7866325937,145.775239184,88.2379647835,150.822181261,11.3632830889,3760.0028125,0.0,-8.45976278056,49.0156040038,122.301420893,40.7813063366,62.3093809106,0.285917882675,8.95997747026,68.4489816787,44.3998540164,118.124541137,5.59384446469,0.0,0.0,-4.04570040002,19.0606002,62.0327456392,14.1554738272,21.4787711382,57.6833795709,3.73768737515,0.0,0.0,-3.50414847817,6.06381818211,2.26029754043,0.0,0.0
1,2048.0,0.0,2047.70355469,1757.66804687,0.290749198945,0.0,0.0,-0.273879756728,39.4688718868,1730.49323437,1699.95739063,34.2280063937,48.453530937,0.246485269053,0.0,0.0,-0.20961849072,29.0474467808,57.9538522048,45.7726323745,1740.94516406,2045.35380469,45.4079530545,62.1167656773,36.8283211742,37.7495473777,0.164696191343,0.0,0.0,-0.113444709696,15.8979492186,40.6456468311,36.3178772325,45.603637937,2.59534941157,2048.0,0.0,-2.44476568825,32.7388794283,44.3802202474,25.6503010905,19.4283694709,0.0578336114758,4.87442044463,21.7709857565,24.034231688,38.3784028499,2.20023099056,0.0,0.0,-1.87114264981,14.8054971092,23.1980605616,8.90109297158,5.92950502767,19.5077758353,1.47014734638,0.0,0.0,-1.0126551049,4.82989062101,0.516247095633,0.0,0.0
2,2048.0,0.0,2048.87842969,2465.49292188,-0.861550907369,0.0,0.0,0.811563209032,-16.3495431988,2523.87651563,2547.93739062,5.52192321738,-25.3895485831,-0.730387591701,0.0,0.0,0.621143588827,-5.2129727009,-29.8710024601,-8.89444273773,2475.68441406,2050.92099219,-31.3366379123,-28.959422047,-4.67978971821,-21.4023213539,-0.488029386176,0.0,0.0,0.336160487904,2.73611787597,-21.2862343078,-4.57680848195,-32.464738779,-2.86486614167,2048.0,0.0,2.69864489666,-10.8062741729,-23.6547216171,-4.12363615261,-8.61508448115,-0.171373130603,2.02035422005,-8.41513115458,-2.72784672095,-23.2657521204,-2.42871624168,0.0,0.0,2.06545338357,2.40174213558,-12.4823265615,-3.32913974696,-2.69789522377,-9.95335616624,-1.62281631026,0.0,0.0,1.11781531622,1.63281605912,-0.569857306466,0.0,0.0
ukbench00825.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3751.73233594,-0.94329676224,3296.97475,2322.39691406,-178.32530897,7.64092402021,2.68628190568,242.560872742,-84.6537533452,2201.98627344,2251.39785156,73.9573874414,142.007035947,235.893031474,-5.84811006099,-4.02030498018,-31.2931542325,175.105115598,119.832697795,52.8389958555,2512.05278906,3276.34753906,-87.0929961659,99.6338366563,66.5653124762,103.58013357,-103.594229062,3.16497435823,4.7422730656,27.6874106695,6.30801724731,114.370295789,76.4090806653,108.824838003,-183.713848725,3745.00259375,-2.32917491122,249.982088844,92.8716414934,111.301098805,53.8650831495,52.8198405815,89.0137798051,26.4431736974,62.8829149875,48.7986975426,106.094262779,233.95669959,12.9288104505,5.60002986201,-27.398051004,32.5927347208,56.4665320997,4.5855320077,-13.6368787075,46.2795998062,-83.4921104424,-8.17763468171,-6.19488517534,31.1852708739,10.9493973034,70.3680271969,3.49611936236,5.48391944563
1,2046.825125,-0.229206742079,1946.44617969,1826.86767969,-39.4919776434,1.08544296576,0.652725577519,52.68336061,-66.86868192,1681.22482812,1674.51564844,12.7057509712,36.2583633337,52.5570338807,-0.830762079546,-0.976872860754,-4.37114077178,32.7918110648,33.1335498855,20.6371054041,1777.87390625,1940.50636719,-52.2617729744,38.7601954205,10.3432784759,17.3289277797,-20.6126410364,0.4496051976,1.15230010631,5.88490133232,3.79290178394,25.8230314159,13.4583124079,41.4496533735,-42.7626962427,2044.76091406,-0.173500834427,53.1367868446,38.5249138862,24.790362729,6.26214928543,13.1170949578,18.1592961878,15.516841277,14.6633663344,9.16239239105,17.9809189019,52.9430992502,2.9925252017,0.49408857403,-5.217326618,-1.57634980999,14.795127927,4.32843287796,8.99604409212,14.3283970961,-20.2867213023,-2.29037963125,-0.73945580716,7.97432751272,16.5790635892,19.9843469086,1.23954452429,0.872247596834
2,2049.02128125,0.199242087932,2186.55736719,2499.07152344,54.2153128562,-0.943540843813,-0.567393462041,-72.6346329742,-12.4182283094,2549.32326563,2544.60277344,-24.2918577295,-39.6454664585,-74.1777198473,0.722154897374,0.849164324989,5.99433753363,-26.7711132541,-50.0617584912,-19.0924783913,2528.62471875,2206.61839844,5.11644424268,-44.7860655807,-21.1471208333,-35.6931427512,31.653914593,-0.39082741416,-1.00165761715,-6.82613215059,-8.87957488271,-38.24857694,-30.1292337587,-37.2354726637,60.8155435647,2052.67785156,0.514119391809,-82.6796879348,-23.2456647608,-38.6676979117,-16.8988694737,-16.1124470596,-27.0829000419,-0.324493008305,-18.1930858306,-19.9170528824,-42.8438318915,-79.3001314665,-4.32177131472,-1.46408815853,10.2413313469,-16.2034141983,-20.1433638193,0.903251272498,2.38415937817,-17.6573684373,32.2141716477,3.30774056123,2.1911627751,-11.2961729841,-2.62513205503,-29.5585695705,-1.79013629203,-2.58465272211
ukbench00826.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3667.39064844,3506.69091406,52.6261667567,0.0,0.0,5.10222649987,69.6046464652,3584.521,3531.58136719,19.9922357115,45.4039454043,-9.21607957025,0.0,0.0,-7.63715650865,-6.29623199414,17.2724062391,41.9477533073,3623.14747656,3717.44635937,42.0088979069,27.6670450914,19.8812346316,3.64368257355,0.997129213635,0.0,0.0,8.78224962146,-9.41444930182,18.1188157728,12.6961649024,15.0311467287,25.9300808643,3760.0028125,0.0,-0.482085880931,-7.25108338993,16.8180210333,8.56717566901,7.22802249669,-4.48177945137,4.88069145049,7.49841195307,6.60541805619,3.78214292014,-4.61749041825,0.0,0.0,-0.138460346591,-4.90699864104,7.52978084174,3.48038731927,-0.253266395181,2.63976740114,-2.06872162058,0.0,0.0,4.82192834793,-0.757672590215,-2.39360161942,0.0,0.0
1,2048.0,0.0,2045.93578906,2038.557375,1.02526385417,0.0,0.0,0.496595534936,1.71856598386,2025.35911719,2029.14746875,0.630703479711,3.39096642078,-0.672899249792,0.0,0.0,0.201906607387,0.439901965131,5.06525681736,-0.423017306822,2031.81547656,2041.82917969,1.53680706861,4.40405259421,1.54317310305,0.0,0.0453201230016,0.0,0.0,-0.424238742608,-0.566810680381,1.45961755171,2.28534794208,5.66522100084,3.14405103659,2048.0,0.0,0.971998256063,0.0613045006226,2.91152322008,0.0319662444821,-0.497026603471,0.623525011833,0.216646728396,0.826422534337,0.779977632724,0.621143588827,-0.791859981801,0.0,0.0,-0.621143588827,-0.911090313843,0.873412871672,-0.721582948616,-0.717455885088,0.124130393817,-0.0681464475541,0.0,0.0,0.723484954328,0.685350895453,-0.192840563919,0.0,0.0
2,2048.0,0.0,2051.65657031,2066.14,-1.67130257494,0.0,0.0,-0.530069647384,-5.09247175278,2073.26764844,2076.8026875,-3.23567623794,-3.6195419582,-0.418907751315,0.0,0.0,1.14127586911,-1.3035218621,-4.97655399844,-3.52556481496,2068.89682031,2053.98483594,-5.03382753547,-3.01726709247,-2.15989635428,-1.60777467769e-13,0.345652563865,0.0,0.0,-1.01574606215,1.67957902468,-2.58558566385,-1.46632111402,-3.54007214142,-3.49134925709,2048.0,0.0,-0.607380355909,1.18511133346,-3.40875186977,-0.574668293829,-1.19002053457,0.197879522284,-0.641969732352,-0.955929300732,-0.858279176886,-0.101011308547,1.49916728305,0.0,0.0,0.101011308547,0.654236830138,-1.09517153396,0.0926867276557,-0.598288206622,-0.206297616399,-0.364202208853,0.0,0.0,-1.20239062319,0.382010911507,1.73011825003,0.0,0.0
ukbench00827.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3427.64469531,166.479485464,2345.24617188,2139.485625,130.77427848,111.95962155,-194.89914225,608.872043646,41.7519969655,2174.25255469,2156.2206875,41.214934276,597.042621367,-113.341190873,95.9405961005,-1.79059505684,173.683423537,-5.56667783863,579.598490912,84.8487158164,2215.18067969,2482.47597656,92.3324589166,582.910396166,7.51447768549,316.472059124,-67.5004524178,-13.3227359394,-1.19489922802,57.5963651494,-56.6063431243,312.914610432,-36.69147505,529.92169063,94.683463359,3474.91094531,150.266271591,499.120352913,-38.5514011111,315.797976439,-71.9097426071,91.1552312417,17.8353835661,-24.9752078759,94.4172129063,-81.0156961903,343.698868753,-59.8911927109,76.5788389726,-153.781751672,207.720279138,-91.8103163471,104.653570502,-34.4463435833,-39.4720543229,103.990553164,-73.2020254998,96.1810786974,-33.4642847315,80.3690964465,-38.4279401928,-12.2895589447,9.89334356959,-4.72772509028
